,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
3698,1974.6722636015388,5677,-96,27,2018,0,False
3699,1987.556500905877,4712,-100,23,2017,1,True
3700,1954.9958206927085,8386,-81,22,2018,1,True
3701,1982.7541815464826,5423,-91,23,2016,0,False
3702,1974.7065632104577,1652,-81,22,2018,1,True
3703,1981.6327392441797,2928,-84,23,2016,0,True
3704,1970.6418424227716,6417,-98,35,2017,0,False
3705,1968.9885713085623,3038,-84,27,2018,0,False
3706,1984.7588288932457,9705,-96,31,2016,1,False
3707,1960.2621248832263,3506,-82,20,2018,1,True
3708,1968.5712111737978,1071,-85,27,2017,1,True
3709,1963.322219938309,5988,-85,23,2018,0,False
3710,1964.0678916342852,4617,-96,43,2017,1,True
3711,1966.2811695371895,3674,-89,30,2017,1,True
3712,1968.6585424482682,9197,-85,22,2017,1,False
3713,1966.6668171707067,9647,-96,24,2018,1,False
3714,1972.269171960503,3695,-89,24,2017,0,True
3715,1970.328600722053,1947,-92,23,2018,1,True
3716,1987.1744520625027,9916,-89,24,2018,0,False
3717,1985.2452312218725,6731,-81,43,2018,0,False
3718,1977.8770520710361,1747,-92,43,2017,1,True
3719,1969.1605607785966,9990,-82,22,2016,0,False
3720,2001.2211922678146,8772,-92,43,2018,1,False
3721,1984.3146095022826,8280,-91,31,2016,1,False
3722,1982.7138566470326,3362,-96,27,2017,0,True
3723,1984.7747460930727,4903,-92,27,2016,1,True
3724,1973.339040471021,2253,-82,43,2016,1,True
3725,1966.530583796392,4043,-100,27,2018,0,False
3726,1977.9604402082996,3394,-85,30,2016,0,True
3727,1984.29590715595,1110,-91,23,2017,1,True
3728,1967.0001690151948,3792,-98,22,2016,0,False
3729,1986.183308349761,9288,-84,42,2016,1,False
3730,1970.2542209032752,9939,-96,43,2016,1,False
3731,1966.4856770475872,5558,-98,42,2016,1,False
3732,1983.1642075845914,3127,-89,30,2017,0,True
3733,1983.808460564946,9717,-82,24,2017,1,False
3734,1953.4325028864532,9305,-92,27,2017,0,True
3735,1982.2440984977927,1146,-100,42,2018,1,True
3736,1962.8264852297598,3563,-91,27,2017,0,True
3737,1983.7299960617715,3711,-85,23,2017,0,True
3738,1963.600063678916,7074,-91,35,2018,1,False
3739,1983.629337651149,7501,-85,22,2018,0,False
3740,1979.2420370239622,2346,-81,30,2016,0,True
3741,1969.359649216056,6945,-91,35,2018,1,False
3742,1958.2068600687671,5860,-91,43,2017,0,True
3743,1965.9947266936738,1797,-92,24,2018,1,True
3744,1980.5435524522604,6896,-81,30,2016,0,False
3745,1975.2075639013199,6177,-81,24,2018,1,False
3746,1982.4578751571248,5765,-82,42,2017,1,False
3747,1976.8664515753335,8827,-100,24,2016,1,False
3748,1952.425401030213,6795,-89,23,2017,1,True
3749,1958.5392789125372,1408,-100,43,2017,0,True
3750,1973.3309360825203,5816,-100,35,2016,1,True
3751,1980.8845005001356,1751,-100,42,2017,1,True
3752,1963.9212433989976,8906,-91,23,2017,0,False
3753,1966.4005783775801,3672,-84,27,2018,0,False
3754,1966.7188178815065,8581,-92,22,2018,0,False
3755,1971.6994813973695,7877,-91,31,2017,1,False
3756,1974.1493742798223,7833,-92,24,2018,1,False
3757,1969.9624698189891,3078,-96,42,2017,0,False
3758,1971.7600962834824,2083,-84,27,2018,1,True
3759,1981.0185633686194,3872,-98,22,2016,1,True
3760,1973.5533766262429,1235,-84,30,2016,1,True
3761,1982.2751438296334,8629,-100,31,2017,1,False
3762,1992.3969480727574,7899,-98,30,2017,1,False
3763,1978.31079833232,2638,-84,24,2016,0,True
3764,1978.8959967460119,2151,-81,20,2017,0,True
3765,1970.715682111339,4719,-96,30,2016,0,False
3766,1974.850653428983,1636,-91,24,2017,0,True
3767,1965.1808652786494,9862,-100,30,2016,0,False
3768,1973.1232304408802,2517,-98,22,2017,0,True
3769,1970.800316080395,3456,-89,27,2017,1,True
3770,1977.324580221526,9537,-84,27,2016,0,False
3771,1983.3050454672968,4253,-85,42,2016,0,True
3772,1970.5694943873784,8234,-85,31,2017,1,False
3773,1989.523064137683,3079,-100,31,2018,1,True
3774,1975.178812825654,2959,-89,22,2018,1,True
3775,1965.7405022390185,1133,-100,23,2018,0,True
3776,1976.6059866953822,2635,-100,24,2016,1,True
3777,1978.2510608545967,7647,-89,42,2018,0,False
3778,1978.215541544737,2404,-85,22,2018,1,True
3779,1983.9095726034805,4991,-92,30,2018,0,False
3780,1974.860632533161,9084,-96,31,2018,0,False
3781,1993.1463502666613,7049,-81,22,2017,1,False
3782,1959.857833989761,8788,-92,27,2016,1,False
3783,1966.7311951632132,1876,-98,42,2017,1,True
3784,1989.0334930222637,6108,-92,35,2016,1,False
3785,1967.216664768426,1241,-91,42,2018,1,True
3786,1980.3921612784193,3457,-89,30,2016,1,True
3787,1964.0665802002025,2000,-85,22,2018,1,True
3788,1976.9350700546952,8767,-100,43,2018,1,False
3789,1975.9610569674808,1703,-89,30,2018,0,True
3790,1970.082279577621,6177,-85,23,2016,1,True
3791,1984.6558720162175,8348,-100,27,2018,0,False
3792,1959.7444930518777,1611,-98,22,2016,0,True
3793,1965.9853999441798,3258,-100,30,2018,1,True
3794,1989.3100386992041,8703,-96,23,2016,0,False
3795,1985.3425012188688,1832,-98,22,2018,0,True
3796,1962.354425377385,7417,-81,42,2016,1,False
3797,1982.1741956731496,3143,-100,23,2018,0,True
3798,1984.3074146754698,7673,-96,42,2016,1,False
3799,1984.2976282015172,3809,-81,22,2016,1,True
3800,1971.5625107835174,8346,-96,27,2018,0,False
3801,1970.1308058761642,9196,-91,43,2017,0,False
3802,1954.882484696486,8206,-92,43,2017,1,True
3803,1979.9214305985538,9947,-92,31,2016,0,False
3804,1978.0047097000736,9687,-82,24,2016,1,False
3805,1989.5655215152804,1316,-89,23,2016,1,True
3806,1965.3840259146816,3349,-91,27,2018,0,True
3807,1970.8263245939786,2677,-82,22,2016,0,True
3808,1986.5944724114097,6185,-81,27,2017,1,True
3809,1991.050059435207,3180,-96,22,2016,0,True
3810,1980.5438530932618,9318,-100,22,2016,1,False
3811,1971.2803736051335,3363,-98,27,2017,1,True
3812,1965.8979493497407,6571,-96,20,2017,1,False
3813,1961.2932488666643,2341,-100,35,2018,0,True
3814,1989.824626755587,9178,-89,22,2017,1,False
3815,1980.6766550759687,9632,-92,30,2017,1,False
3816,1993.3242033269155,9207,-92,30,2016,0,False
3817,1979.4204470502466,3294,-96,31,2016,1,True
3818,1986.0685545803606,4973,-85,42,2018,0,False
3819,1983.0891758873177,9869,-100,30,2016,1,False
3820,1965.9525399426022,1805,-84,22,2018,1,True
3821,1993.1975681958231,7810,-92,31,2016,0,False
3822,1971.2839512899404,7927,-89,23,2018,1,False
3823,1977.4290830150321,7827,-89,42,2018,0,False
3824,1964.3461441213785,9110,-85,30,2016,0,False
3825,1989.520950613605,4976,-100,43,2018,0,False
3826,1976.3680548654218,9139,-91,22,2017,1,False
3827,1974.6791517204783,2711,-82,22,2016,0,True
3828,1968.2294174010144,9705,-85,23,2017,1,False
3829,1987.2857574860168,4009,-85,22,2016,1,True
3830,1987.76692813743,8865,-91,43,2018,1,False
3831,1966.9385746590167,8207,-89,31,2016,1,False
3832,1972.6917514493953,9547,-96,31,2017,0,False
3833,1987.0163562703342,1388,-100,30,2018,0,True
3834,1990.4547581741679,8206,-92,30,2017,0,False
3835,1984.315310038576,9223,-91,43,2017,0,False
3836,1973.1434754067573,9323,-85,31,2016,0,False
3837,1972.1409383703528,8484,-89,42,2016,1,False
3838,1962.949458179718,1102,-89,42,2018,1,True
3839,1975.005169806427,8213,-81,22,2016,1,False
3840,1983.3562772867392,5661,-96,23,2017,1,True
3841,1960.3440009816409,1398,-85,27,2017,1,True
3842,1968.5723715171293,4193,-91,35,2017,0,False
3843,1983.9633434355505,9432,-100,23,2017,1,False
3844,2000.169684345302,9404,-92,22,2017,0,False
3845,1987.5216665545918,8059,-96,43,2017,1,False
3846,1980.5290667340084,1615,-92,27,2017,0,True
3847,1963.3919199302304,3821,-81,27,2017,1,True
3848,1976.9026973816904,9101,-89,42,2017,1,False
3849,1985.657591222276,2389,-85,24,2017,0,True
3850,1959.7422068662072,5221,-81,43,2017,0,True
3851,1978.3360160226239,5729,-91,22,2017,0,False
3852,1960.6884749264634,5351,-84,31,2017,1,True
3853,1979.8107214322924,6293,-91,30,2018,1,False
3854,1978.9800730489967,7715,-96,35,2016,0,False
3855,1974.9192121446677,8562,-91,35,2016,1,False
3856,1969.202525969655,6998,-92,42,2016,1,False
3857,1968.5198884154868,4711,-100,35,2016,1,False
3858,1973.3147020931087,5611,-89,27,2016,0,False
3859,1981.308783102145,6425,-81,43,2016,1,True
3860,1972.1741411396374,3875,-84,20,2016,1,True
3861,1985.5165249413362,1175,-100,30,2016,0,True
3862,1975.9266114328307,5208,-96,20,2018,1,False
3863,1980.6734209923097,3644,-91,31,2016,1,True
3864,1983.4011184670724,8603,-85,42,2018,0,False
3865,1981.8083514160567,2367,-81,35,2016,0,True
3866,1969.9945377808097,7907,-100,31,2018,0,False
3867,1970.0307836958107,5205,-81,30,2016,0,True
3868,1981.8286501347397,8213,-85,30,2016,0,False
3869,1996.087383581132,5778,-82,22,2018,1,True
3870,1978.1900810819077,7210,-84,24,2018,0,False
3871,1975.0467623962948,5948,-92,31,2016,0,False
3872,1977.6296107981382,9950,-91,20,2017,0,False
3873,1956.5730198899305,9241,-91,20,2017,0,False
3874,1992.3073400423752,6352,-81,35,2018,1,False
3875,1985.980093974325,8826,-98,22,2016,1,False
3876,1975.6786136665414,8104,-84,42,2018,0,False
3877,1967.700390379075,9929,-89,27,2018,1,False
3878,1980.369743265986,7289,-85,43,2018,1,False
3879,1974.1572993358707,1636,-91,24,2017,1,True
3880,1978.2459096167684,6326,-98,24,2016,1,False
3881,1972.4038792947442,7674,-81,30,2016,0,False
3882,1976.5627352384465,5202,-82,27,2018,1,True
3883,1969.1604506652914,7845,-98,23,2016,1,False
3884,1979.085061666444,6612,-82,27,2016,0,False
3885,1988.8200296983377,9562,-96,30,2016,0,False
3886,1980.6134762766058,6598,-100,27,2017,1,False
3887,1972.0037686801793,6346,-92,35,2018,1,False
3888,1980.2680162418083,3817,-100,30,2018,1,True
3889,1980.138083295939,9907,-85,23,2017,1,False
3890,1982.1698438646822,6087,-91,23,2018,0,False
3891,1993.7585887764074,7712,-91,22,2018,0,False
3892,1973.3059809926046,5282,-98,20,2017,1,False
3893,1973.6288820462858,6923,-89,31,2017,1,False
3894,1993.1228702257652,2469,-89,35,2017,0,True
3895,1970.1410100736439,4307,-81,42,2018,1,True
3896,1975.686554438468,8301,-96,24,2016,0,False
3897,1971.8309904952066,3089,-85,24,2017,0,True
3898,1973.4444289280223,8882,-92,23,2018,1,False
3899,1971.8195668508843,5471,-100,42,2017,1,True
3900,1996.4588095366262,6287,-84,31,2017,1,False
3901,1975.5997693963898,9468,-81,30,2017,1,False
3902,1986.0953314175827,2799,-89,30,2016,0,True
3903,1972.81909359217,7541,-89,22,2017,0,False
3904,1962.9030033889983,7932,-89,30,2017,1,False
3905,1971.254104823884,6504,-100,30,2016,0,False
3906,1974.9960869607667,8871,-98,23,2018,0,False
3907,1980.7854995079695,6371,-82,20,2018,0,False
3908,1977.409699621051,3748,-92,43,2016,1,True
3909,1988.3647950577435,6633,-92,42,2016,0,False
3910,1970.6955845788248,2869,-89,42,2018,1,True
3911,1976.8627627185763,2713,-100,24,2017,1,True
3912,1973.4768121815644,1775,-81,30,2017,0,True
3913,1967.6584777727683,7094,-92,22,2016,0,False
3914,1982.9573438398713,9614,-85,27,2016,1,False
3915,1970.8763091957662,8894,-98,35,2017,1,False
3916,1971.687336813754,6421,-96,22,2018,1,False
3917,1974.428028429293,1298,-91,20,2017,0,True
3918,1975.0242220541018,6028,-91,43,2016,1,False
3919,1977.1441194763393,4367,-96,22,2017,0,True
3920,1974.132036371096,4538,-85,30,2017,1,True
3921,1987.3035426576005,1599,-100,35,2017,0,True
3922,1976.6419270937884,3123,-100,23,2018,1,True
3923,1978.1265139283,6693,-98,27,2016,0,False
3924,1973.4752282049187,5788,-98,30,2017,1,False
3925,1963.3675419765698,4594,-96,22,2016,0,True
3926,1953.3657144112635,6924,-100,30,2016,0,True
3927,1970.1664154745708,1651,-82,42,2016,0,True
3928,1965.5680358192535,7220,-85,23,2018,1,False
3929,1982.2967865517494,2819,-84,23,2018,1,True
3930,1981.8589106800318,8114,-85,42,2016,1,False
3931,1984.7031868546837,1296,-98,31,2017,0,True
3932,1956.5642700967803,1175,-96,35,2017,0,True
3933,1985.9553894385601,3867,-89,27,2016,1,True
3934,1980.4458030986934,8125,-85,20,2016,0,False
3935,1956.9004426777412,2358,-84,23,2017,0,True
3936,1961.3317700108576,3630,-92,20,2016,1,True
3937,1982.0487939371696,3176,-82,42,2018,1,True
3938,1991.0840987715196,9591,-92,20,2017,1,False
3939,1955.5541604347202,8315,-89,43,2017,1,True
3940,1976.0225043922724,6626,-84,35,2016,0,False
3941,1966.278872109651,5059,-92,43,2016,1,True
3942,1984.3294315817361,7352,-98,30,2018,1,False
3943,1988.6713454513203,3262,-84,43,2017,1,True
3944,1989.9600483889183,4753,-92,20,2018,0,False
3945,1965.0168722741416,3999,-89,43,2016,1,True
3946,1979.7414763703696,9418,-96,42,2016,0,False
3947,1976.343731687563,9704,-92,30,2018,0,False
3948,1984.1380912786497,3341,-98,22,2018,1,True
3949,1974.8036848500506,7019,-91,27,2018,0,False
3950,1964.0249615930509,4770,-96,42,2016,0,True
3951,1972.4080579700676,1353,-96,24,2018,0,True
3952,1975.5084078448576,7941,-85,22,2016,1,False
3953,1962.6629051974776,2602,-100,43,2017,1,True
3954,1974.7458622016793,1725,-89,43,2016,1,True
3955,1973.8765156087875,5195,-96,22,2016,1,True
3956,1971.129745056238,3228,-92,22,2016,1,True
3957,1964.6105284406,3514,-98,31,2016,1,True
3958,1979.8347410598744,1438,-82,24,2017,1,True
3959,1980.6396157780712,7760,-84,43,2018,1,False
3960,1987.443404046498,7616,-96,27,2018,0,False
3961,1959.052910830863,5788,-91,24,2017,1,True
3962,1971.1004948467512,5902,-85,30,2016,1,True
3963,1956.712846661433,2783,-100,31,2017,0,True
3964,1987.3124990721208,7294,-92,27,2017,1,False
3965,1966.8665172663857,5425,-91,30,2017,1,False
3966,1974.4838204911464,6248,-92,22,2018,0,False
3967,1970.3713059624422,3956,-89,30,2018,1,True
3968,1965.3519866129623,2253,-91,42,2018,0,True
3969,1967.9489227017605,5128,-100,43,2017,0,False
3970,1985.2173791633682,5100,-85,27,2017,0,True
3971,1975.305568123516,4652,-81,43,2016,0,True
3972,1988.8918762058852,5308,-98,43,2018,0,True
3973,1985.915788201572,2953,-85,22,2017,1,True
3974,1965.5167943798958,7700,-100,35,2017,0,False
3975,1958.4424484962587,5628,-82,43,2016,1,True
3976,1982.4095415772936,5475,-91,22,2017,1,True
3977,1981.3466097065912,7914,-96,42,2016,0,False
3978,1962.0226155129933,7632,-89,24,2016,1,False
3979,1977.559366164246,7863,-82,42,2018,1,False
3980,1961.195122807636,8916,-98,27,2016,0,False
3981,1968.9125763593981,8375,-96,31,2018,1,False
3982,1975.382513881896,2361,-98,24,2018,1,True
3983,1973.979420500278,3535,-89,27,2017,1,True
3984,1970.867173654724,4399,-84,24,2016,0,False
3985,1976.7345958690778,5096,-100,31,2018,1,True
3986,1957.1152113056958,4654,-98,27,2016,1,True
3987,1982.5601878109971,5049,-81,43,2017,1,True
3988,1959.5791337616145,9388,-96,23,2017,1,False
3989,1972.895151849526,9952,-81,35,2018,1,False
3990,1977.9981453006733,7592,-96,43,2016,1,False
3991,1963.8872712942275,8530,-96,20,2017,0,False
3992,1983.589931685991,3261,-85,35,2017,1,True
3993,1980.5267676142078,3278,-84,22,2016,1,True
3994,1973.0751470917626,4854,-96,22,2018,1,True
3995,1971.2110069092932,7508,-92,42,2018,0,False
3996,1984.3873429713892,3041,-100,20,2018,1,True
3997,1981.794779834886,1162,-98,35,2016,0,True
3998,1968.9692133085075,2970,-89,23,2017,1,False
3999,1976.0262469385505,3718,-100,22,2017,0,True
4000,1973.168547868986,2335,-85,35,2016,0,True
4001,1984.3511905306023,8440,-100,35,2017,0,False
4002,1972.2929723615985,5044,-84,31,2016,0,False
4003,1964.4025800396284,4692,-85,27,2018,0,True
4004,1987.9519481064858,4810,-100,24,2016,0,True
4005,1974.460468201493,8094,-96,35,2017,1,False
4006,1973.1377496863972,4155,-100,22,2017,0,False
4007,1958.4632760395193,3454,-98,27,2017,1,True
4008,1974.799055433388,4529,-100,35,2018,1,True
4009,1981.9384822602524,7118,-100,35,2018,0,False
4010,1967.4892673228815,8356,-84,23,2018,0,False
4011,1969.4885799105646,1151,-85,24,2016,1,True
4012,1983.5144820383543,4553,-92,22,2017,1,True
4013,1970.1735988972368,1033,-100,20,2016,0,True
4014,1964.3104051387168,8315,-89,23,2016,0,False
4015,1987.2106982172606,4430,-89,23,2016,1,True
4016,1986.9451185853989,9588,-98,23,2017,1,False
4017,1993.5208594597852,4476,-85,22,2018,0,False
4018,1974.1321193039564,4176,-85,23,2018,0,True
4019,1986.2664453766272,2039,-89,30,2016,0,False
4020,1978.6229982617265,9206,-82,22,2017,0,False
4021,1982.8234875641067,3884,-96,42,2018,1,True
4022,1982.0312368218574,7388,-84,23,2017,0,False
4023,1993.1995193691691,9456,-91,20,2018,0,False
4024,1984.6256452183281,5242,-85,42,2018,0,False
4025,1989.1837984940528,2903,-82,30,2017,1,True
4026,1966.3433710364918,9456,-84,35,2017,1,False
4027,1975.5718983731592,4364,-84,43,2018,0,True
4028,1957.7419556746079,4441,-81,24,2016,1,True
4029,1975.333442111886,9990,-81,27,2017,0,False
4030,1974.0262929134276,5456,-100,24,2017,0,False
4031,1989.6675234368763,6485,-100,23,2016,1,False
4032,1983.164895767958,6991,-89,31,2016,1,False
4033,1978.5807070424582,4165,-100,31,2018,1,True
4034,1966.4230126527655,6719,-82,24,2018,0,False
4035,1967.9750596575057,3538,-92,35,2016,0,False
4036,1971.280213851501,6318,-84,22,2017,1,False
4037,1970.179191908115,1030,-91,27,2018,0,True
4038,1974.9815318424262,2320,-81,27,2016,0,True
4039,1978.1309848233211,8887,-92,43,2017,0,False
4040,1970.484840506943,6026,-91,35,2017,0,False
4041,1984.552290346825,6344,-96,20,2017,0,False
4042,1968.627065239633,6517,-89,20,2018,0,False
4043,1998.6090920423226,9839,-96,24,2016,1,False
4044,1984.3696327966536,5443,-100,42,2018,0,False
4045,1984.063199873291,4478,-91,30,2017,0,True
4046,1977.6992937853588,6856,-84,30,2016,0,False
4047,1964.1380451850926,7538,-92,31,2016,1,False
4048,1982.2167318818285,4465,-81,22,2016,0,True
4049,1987.032622036886,2178,-91,23,2017,1,True
4050,1975.5269717959545,1835,-96,31,2017,0,True
4051,1973.735163902984,3740,-92,27,2016,1,True
4052,1963.040582130095,3544,-84,30,2016,0,True
4053,1961.2904741172065,7039,-81,31,2018,0,True
4054,1971.1560464098723,3551,-92,42,2017,1,True
4055,1977.9613894282786,9804,-91,22,2018,1,False
4056,1969.0073607492302,7771,-96,23,2016,0,False
4057,1966.6747349538866,4587,-81,23,2017,0,False
4058,1988.949701676632,2876,-85,27,2017,0,True
4059,1983.5626413192335,1370,-84,42,2017,1,True
4060,1990.015935214908,5622,-92,31,2018,0,False
4061,1962.3320663708946,2907,-98,31,2018,0,True
4062,1966.7563917314308,9081,-92,30,2017,1,False
4063,1980.0689991066881,7553,-91,30,2016,1,False
4064,1982.2899092084467,5780,-81,20,2018,1,True
4065,1983.3742248104734,3393,-92,23,2016,0,True
4066,1972.6174169551996,4326,-96,27,2018,0,True
4067,1965.0745673148576,2999,-84,27,2017,1,True
4068,1972.656732972364,5512,-85,42,2016,0,True
4069,1978.431763918922,4698,-89,42,2017,1,True
4070,1976.3899951137612,9584,-98,27,2018,1,False
4071,1970.3608692837443,8538,-89,24,2018,0,False
4072,1970.7856979671783,5029,-89,23,2018,0,False
4073,1965.5854621106741,4961,-91,22,2018,0,False
4074,1975.3719576351784,5229,-82,20,2017,0,True
4075,1984.694844054076,3981,-82,43,2017,0,True
4076,1978.983458107725,2611,-96,20,2016,1,True
4077,1954.0799875105736,5631,-85,22,2018,1,True
4078,1969.7810147214195,6566,-85,24,2018,0,False
4079,1953.514365806729,3214,-84,20,2016,0,True
4080,1975.3433466012768,8112,-92,27,2018,1,False
4081,1980.873921247415,1602,-100,24,2018,0,True
4082,1977.9070719607564,3714,-82,42,2016,1,True
4083,1987.6394385066574,6741,-82,20,2017,1,False
4084,1967.7135342387521,8976,-85,42,2016,0,False
4085,1978.3428605976605,4320,-98,24,2018,0,True
4086,1964.9179146404128,6521,-84,23,2018,1,False
4087,1965.2231514670455,6505,-91,42,2016,0,False
4088,1984.8453371095798,3988,-84,27,2018,0,True
4089,1973.7052576861433,8041,-98,24,2017,1,False
4090,1980.871558671741,1727,-81,43,2018,1,True
4091,1983.5214700206259,2140,-91,27,2017,1,True
4092,1977.9927694650535,1529,-84,24,2018,0,True
4093,1983.2407201945773,9535,-92,30,2017,1,False
4094,1968.7843479035946,5183,-81,42,2017,1,False
4095,1975.398835977316,1236,-82,30,2017,0,True
4096,1985.2307318578953,8053,-98,20,2018,1,False
4097,1970.3908371334558,4017,-98,24,2018,1,True
4098,1963.3428878333364,6251,-92,24,2018,0,False
4099,1959.6208553479264,3317,-81,42,2018,1,True
4100,1989.2558692231075,9667,-89,27,2017,0,False
4101,1980.684855043097,8293,-81,22,2018,1,False
4102,1987.6860904865325,2197,-100,30,2016,1,True
4103,1977.6924836554244,1920,-85,31,2016,0,True
4104,1972.577872285013,2720,-82,35,2016,1,True
4105,1984.4329358872865,9971,-85,22,2016,0,False
4106,1959.7951988291984,8909,-85,27,2018,1,False
4107,1987.3549361320327,4375,-81,42,2017,1,True
4108,1956.0909275637812,7239,-96,43,2016,1,True
4109,1967.1723626289188,9341,-98,27,2016,0,False
4110,1978.6184590770326,7843,-98,24,2017,1,False
4111,1967.8605216850103,9682,-98,24,2018,0,False
4112,1988.809755074258,7640,-81,24,2016,1,False
4113,1979.8305377400814,8310,-89,23,2018,0,False
4114,1976.7233555368452,8619,-91,24,2018,1,False
4115,1967.360072723993,7270,-98,24,2016,1,False
4116,1970.9125581161184,7939,-82,30,2018,0,False
4117,1970.51473800894,8474,-91,22,2017,0,False
4118,1992.1403865483458,4437,-92,24,2016,1,True
4119,1979.7611302229263,2557,-82,35,2017,1,True
4120,1972.479407122958,5503,-100,31,2017,0,False
4121,1966.8258226240794,9781,-89,23,2018,0,False
4122,1980.7098254486002,5234,-85,22,2016,1,True
4123,1982.3189040723896,6546,-82,43,2016,0,False
4124,1973.2017034815544,2958,-91,35,2018,0,True
4125,1972.8250210073238,7844,-98,22,2016,1,False
4126,1967.1020195770109,4960,-98,24,2016,1,False
4127,1962.6167046027244,8819,-82,20,2017,0,False
4128,1972.8766040108937,1454,-85,27,2017,0,True
4129,1994.229642671879,1764,-84,43,2016,1,True
4130,1970.1597572372243,4619,-85,35,2017,0,False
4131,1972.9633505617335,2819,-92,27,2018,1,True
4132,1977.555623509139,6041,-91,43,2017,0,False
4133,1984.7153990782124,6947,-89,22,2018,0,False
4134,1969.9660360060468,3103,-85,43,2016,0,False
4135,1976.9063726905101,6745,-84,23,2017,1,False
4136,1965.9146539813867,2660,-81,20,2016,1,True
4137,1983.9937188222893,1198,-84,22,2016,1,True
4138,1979.4790455932969,2123,-100,35,2016,1,True
4139,1985.1671981973725,2231,-82,31,2018,1,True
4140,1961.010448399273,6904,-96,23,2018,1,True
4141,1980.5008299307242,6926,-89,24,2018,1,False
4142,1971.8406143444213,9937,-82,27,2016,0,False
4143,1980.4392199397807,1298,-81,20,2017,1,True
4144,1970.0394767698438,4639,-98,24,2018,1,True
4145,1975.5721092525685,7145,-82,22,2017,1,False
4146,1969.3899417180742,3898,-96,22,2018,1,False
4147,1959.1071878855703,3793,-92,24,2016,1,True
4148,1958.3207206051457,2794,-98,35,2017,0,True
4149,1969.2025866033227,3865,-98,43,2016,1,True
4150,1972.870006374553,9200,-91,23,2016,0,False
4151,1971.5771391411854,2269,-98,20,2017,1,True
4152,1965.3097212275675,7715,-81,35,2018,1,False
4153,1957.4048192957719,5095,-89,24,2017,0,True
4154,1986.4121171791626,9536,-84,31,2016,1,False
4155,1972.0288737273106,1757,-89,31,2017,1,True
4156,1979.1240157163804,6878,-81,23,2016,1,False
4157,1968.8561113241506,8088,-85,24,2018,0,False
4158,1961.1402846791493,9509,-85,35,2018,0,False
4159,1961.6342478299944,1229,-96,24,2018,1,True
4160,1978.3709149898496,3491,-82,20,2017,1,True
4161,1978.2905960136115,6761,-85,27,2018,0,False
4162,1962.789739053247,5429,-98,31,2016,0,False
4163,2002.2480514643173,7395,-98,31,2018,0,False
4164,1969.0543803000655,5117,-98,30,2018,1,False
4165,1982.095255494992,3878,-81,31,2018,0,True
4166,1971.5184851258286,2079,-82,20,2016,0,True
4167,1971.6639626694227,4270,-92,30,2017,0,True
4168,1978.2428137360978,7518,-91,31,2018,1,False
4169,1970.276667355683,2529,-89,20,2018,1,True
4170,1972.0846656606002,2120,-98,20,2016,1,True
4171,1961.2460119283471,7700,-85,24,2017,1,False
4172,1995.1102449869622,5655,-82,42,2018,1,True
4173,1964.0758495335301,4286,-84,30,2018,1,True
4174,1972.957366242715,9092,-96,43,2017,0,False
4175,1975.6178875369203,4342,-100,43,2017,1,True
4176,1979.757352898372,5321,-89,31,2017,1,False
4177,1966.5002473498832,1360,-92,35,2016,0,True
4178,1962.8787413187551,2771,-89,35,2016,1,True
4179,1962.1219074648925,6334,-98,43,2018,1,True
4180,1986.9696093413118,5111,-85,30,2016,1,True
4181,1990.4721700400787,4130,-100,23,2016,1,True
4182,1967.648666936661,9180,-84,30,2017,1,False
4183,1993.6106532492047,3430,-98,20,2018,0,False
4184,1980.3186428102533,7051,-100,35,2017,1,False
4185,1972.3791848499059,9127,-100,43,2017,1,False
4186,1967.372307105112,7873,-91,23,2016,0,False
4187,1966.9156482213864,7933,-98,23,2017,0,False
4188,1977.8041665924718,7459,-92,20,2018,0,False
4189,1972.037551902308,5351,-81,22,2017,1,False
4190,1962.0937823659915,1389,-89,31,2016,0,True
4191,1989.8360811174246,9207,-89,43,2018,0,False
4192,1976.2193363807662,9767,-82,42,2016,0,False
4193,1966.1084993373725,8534,-100,24,2018,0,False
4194,1970.7756845999431,4188,-81,35,2016,1,True
4195,1965.684116470891,1277,-82,27,2017,0,True
4196,1972.531295618394,7197,-84,20,2017,1,False
4197,1961.7453292774658,4160,-89,20,2016,1,True
4198,1970.3019578824674,9505,-84,22,2016,1,False
4199,1967.1985054842492,4264,-85,20,2018,0,True
4200,1967.328289416998,2225,-85,20,2017,0,True
4201,1976.0217856752795,5971,-100,27,2018,0,True
4202,1974.4643827411646,8260,-96,42,2017,0,False
4203,1974.7123848041304,4399,-91,24,2017,0,False
4204,1975.0351474884544,3123,-82,35,2018,0,True
4205,1974.6498086319257,5884,-85,24,2016,0,False
4206,1966.4056205692334,5129,-89,22,2018,0,True
4207,1978.579038944867,2895,-82,22,2017,0,True
4208,1983.6585972690675,7850,-84,24,2018,0,False
4209,1969.3818271457937,6584,-84,31,2016,0,False
4210,1978.0347076981877,8257,-98,24,2016,1,False
4211,1960.9031799702545,7769,-96,30,2016,1,False
4212,1988.1676025896147,2588,-100,43,2016,0,True
4213,1979.1856004540596,6419,-84,24,2017,0,False
4214,1973.2519469755694,9369,-96,31,2018,0,False
4215,1991.7529119309124,1839,-91,27,2017,1,True
4216,1965.7584681700714,6005,-81,20,2017,0,False
4217,1965.4630240177678,7041,-89,43,2016,0,False
4218,1967.9016666582418,6195,-85,23,2016,1,False
